num_filters,kernel_size,pool_size,dropout_rates,dense_layer_size,learning_rate,loss_function,loss,acc,acc_std,tp,fp,tn,fn
8,5,3,0.3,25,0.01,categorical_crossentropy,0.7350881099700928,78.76606583595276,2.4860426966155873,787.6,152.3,9736.0,311.1
8,5,3,0.3,25,0.01,mean_squared_error,0.05201964415609837,69.62781190872192,2.1461821149604354,621.2,216.6,9671.7,477.5
8,5,3,0.3,25,0.1,categorical_crossentropy,0.3791753977537155,89.54232215881348,1.0353486549733584,964.4,89.2,9799.1,134.3
8,5,3,0.3,25,0.1,mean_squared_error,0.0393923107534647,73.12263548374176,2.5328602442555948,763.7,198.1,9690.2,335.0
8,5,3,0.3,50,0.001,categorical_crossentropy,1.111499845981598,70.21930038928986,1.1833329590368507,745.2,269.4,9618.9,353.5
8,5,3,0.3,50,0.001,mean_squared_error,0.08726752325892448,22.71973518654704,23.883773944771665,0.0,0.0,9888.3,1098.7
8,5,3,0.3,50,0.01,categorical_crossentropy,0.6558566927909851,80.53127467632294,1.2994492023245698,833.4,150.8,9737.5,265.3
8,5,3,0.3,50,0.01,mean_squared_error,0.04760551191866398,69.86443221569061,1.6117452929153502,720.4,271.7,9616.6,378.3
8,5,3,0.3,50,0.1,categorical_crossentropy,0.38278094828128817,89.27809953689575,1.0432936438505211,967.5,94.4,9793.9,131.2
8,5,3,0.3,50,0.1,mean_squared_error,0.0383014939725399,73.61345171928406,3.703550418788679,751.7,178.2,9710.1,347.0
8,5,3,0.3,75,0.001,categorical_crossentropy,1.0642055451869965,70.34662246704102,1.3442715051742105,747.9,260.8,9627.5,350.8
8,5,3,0.3,75,0.001,mean_squared_error,0.08955845907330513,14.888174636289477,16.38935182179221,0.0,0.0,9888.3,1098.7
8,5,3,0.3,75,0.01,categorical_crossentropy,0.6311795890331269,82.3884105682373,2.0473054022030595,845.4,121.1,9767.2,253.3
8,5,3,0.3,75,0.01,mean_squared_error,0.04684083834290505,69.71869587898254,1.007054772473798,732.1,259.8,9628.5,366.6
8,5,3,0.3,75,0.1,categorical_crossentropy,0.3866186052560806,88.96841883659363,2.106888380652447,962.3,102.6,9785.7,136.4
8,5,3,0.3,75,0.1,mean_squared_error,0.037794606760144234,74.90697741508484,2.9747591557941293,771.1,173.3,9715.0,327.6
8,5,3,0.5,25,0.001,categorical_crossentropy,1.1587348937988282,70.24654865264893,1.3288072808852307,739.8,271.7,9616.6,358.9
8,5,3,0.5,25,0.001,mean_squared_error,0.0872697114944458,17.253315169364214,24.841905336486995,0.0,0.0,9888.3,1098.7
